TYPE ID Toffset_noisereduction
ED 3728 7.863780
ED 3729 12.230593
ED 3730 7.775219
ED 3731 -2.140539
ED 3732 13.756896
ED 3733 -5.809766
ED 3734 -6.024875
ED 3735 0.897297
ED 3736 4.656601
ED 3737 -0.884283
ED 3738 5.309738
ED 3739 -14.065330
ED 3740 1.635457
ED 3741 7.878408
ED 3742 8.540046
ED 3743 -9.093559
ED 3744 2.808370
ED 3745 3.090487
ED 3746 -16.937444
ED 3747 -1.409307
ED 3748 -0.650007
ED 3749 -10.022360
ED 3750 7.143365
ED 3751 -6.781077
ED 3752 9.421202
ED 3753 2.611944
ED 3754 18.600771
ED 3755 -2.629484
ED 3756 2.747612
ED 3757 -13.404808
ED 3758 3.953350
ED 3759 -12.424663
ED 3760 5.399963
ED 3761 -0.485588
ED 3762 -8.429116
ED 3763 -10.999291
ED 3764 15.936176
ED 3765 -0.318767
ED 3766 -5.110218
ED 3767 7.297153
ED 3768 -3.065839
ED 3769 -0.255228
ED 3770 -19.309123
ED 3771 -10.299267
ED 3772 0.780930
ED 3773 17.910175
ED 3774 12.379776
ED 3775 -2.447804
ED 3776 0.494358
ED 3777 3.413409
ED 3778 10.676581
ED 3779 -12.613244
ED 3780 1.912558
ED 3781 -0.045328
ED 3782 16.589574
ED 3783 -4.169922
ED 3784 4.666531
ED 3785 4.779049
ED 3786 -4.957666
ED 3787 -13.244085
ED 3788 4.492248
ED 3789 1.663081
ED 3791 1.957049
ED 3792 -1.581425
ED 3793 -12.786427
ED 3794 -11.990171
ED 3795 -5.650626
ED 3796 6.838575
ED 3797 -0.402794
ED 3798 -1.447856
ED 3799 -4.526846
ED 3800 3.060830
ED 3801 0.870693
ED 3802 1.270493
ED 3803 1.570061
ED 3804 9.522815
ED 3805 -9.437481
ED 3806 -0.340420
ED 3807 0.707643
ED 3808 4.070371
ED 3809 10.013748
ED 3810 12.558261
ED 3811 6.696668
ED 3812 8.340047
ED 3813 -3.030450
ED 3814 3.746917
ED 3815 4.409115
ED 3816 -8.762081
ED 3817 -5.159437
ED 3818 -17.515773
ED 3819 2.781617
ED 3820 -0.225508
ED 3821 -0.145650
ED 3822 8.266591
ED 3823 -3.089831
ED 3824 0.391514
ED 3825 -6.885123
ED 3826 5.873108
ED 3827 -8.405258
ED 3828 -3.763677
ED 3829 1.693346
ED 3830 2.875374
ED 3831 -11.682810
ED 3832 6.334487
ED 3833 0.276292
ED 3834 -11.669150
ED 3835 -8.935622
ED 3836 -4.859477
ED 3837 -5.057416
ED 3838 -6.233395
ED 3839 -9.489266
ED 3840 -4.054473
ED 3841 -0.715826
ED 3842 7.069932
ED 3843 -0.683035
ED 3844 0.191765
ED 3845 -13.350516
ED 3846 -9.281604
ED 3847 -4.538022
ED 3848 -6.932144
ED 3849 2.374128
ED 3850 -5.463732
ED 3851 -2.033184
ED 3852 -5.374412
ED 3853 3.758794
ED 3854 -0.113057
ED 3855 -6.855125
ED 3856 11.469218
ED 3857 -4.657979
ED 3858 18.371886
ED 3859 5.969593
ED 3860 -2.763669
ED 3861 7.811319
ED 3862 -7.600106
ED 3863 9.136750
ED 3864 -8.569681
ED 3865 -0.830925
ED 3866 -1.659314
ED 3867 7.078470
ED 3868 2.802411
ED 3869 -9.355439
ED 3870 -2.763158
ED 3871 3.950393
ED 3872 -3.271063
ED 3873 -5.627650
ED 3874 -1.175531
ED 3875 1.830112
ED 3876 -8.508908
ED 3877 8.011122
ED 3878 2.332505
ED 3879 -0.594410
ED 3880 -3.385495
ED 3881 10.488643
ED 3882 -1.022431
ED 3883 17.255560
ED 3884 -3.592403
ED 3885 -7.803636
ED 3886 2.801001
ED 3887 -2.285946
ED 3888 1.989019
ED 3889 0.788731
ED 3890 -1.669354
ED 3891 -13.001257
ED 3892 -2.859947
ED 3893 -0.603813
ED 3894 -7.630533
ED 3895 0.164854
ED 3896 6.348591
ED 3897 -4.049726
ED 3898 9.093971
ED 3899 -18.760614
ED 3900 -1.931228
ED 3901 -0.786664
ED 3902 4.141791
ED 3903 -3.673779
ED 3904 -14.281214
ED 3905 -2.713572
ED 3906 6.091800
ED 3907 10.262269
ED 3908 -2.520424
ED 3909 11.989670
ED 3910 -17.992835
ED 3911 26.992878
ED 3912 7.208974
ED 3913 -10.367662
ED 3914 13.935472
ED 3915 4.905539
ED 3916 -5.308001
ED 3917 3.936393
ED 3918 6.277330
ED 3919 5.126301
ED 3920 16.376907
ED 3921 10.616486
ED 3922 3.656009
ED 3923 -5.286118
ED 3924 -4.093166
ED 3925 9.231893
ED 3926 0.475336
ED 3927 3.527055
ED 3928 -0.975683
ED 3929 12.405570
ED 3930 8.917341
ED 3931 -6.329188
ED 3932 3.925612
ED 3933 3.467999
ED 3934 11.672316
ED 3935 9.469001
ED 3936 10.666286
ED 3937 -15.091596
ED 3938 8.284098
ED 3939 -10.352452
ED 3940 -2.459165
ED 3941 7.575744
ED 3942 5.622006
ED 3943 6.082001
ED 3944 14.864286
ED 3945 5.979829
ED 3946 6.421191
ED 3947 7.047060
ED 3948 -3.167346
ED 3949 -3.328773
ED 3950 3.787822
ED 3951 1.629745
ED 3952 3.003753
ED 3953 6.108540
ED 3954 2.052365
ED 3955 -14.178397
ED 3956 -4.244021
ED 3957 -16.728960
ED 3958 3.330579
ED 3959 10.411699
ED 3960 13.827991
ED 3961 10.078944
ED 3962 -9.957207
ED 3963 -4.979103
ED 3964 0.231534
ED 3965 -4.886271
ED 3966 -3.591265
ED 3967 -13.552677
ED 3968 -1.034698
ED 3969 3.903405
ED 3970 -4.360767
ED 3971 0.833890
ED 3972 10.964474
ED 3973 -1.056966
ED 3974 -2.251989
ED 3975 9.070719
ED 3976 -1.196211
ED 3977 4.201721
ED 3978 10.370876
ED 3979 6.880389
ED 3980 7.297643
ED 3981 -1.968800
ED 3982 3.504153
ED 3983 5.835852
ED 3984 0.963903
ED 3985 3.110493
ED 3986 -6.013174
ED 3987 -0.932707
ED 3988 15.542343
ED 3989 8.225109
ED 3990 2.144231
ED 3991 -4.695490
ED 3992 5.623728
ED 3993 -6.571064
ED 3994 -1.475322
ED 3995 1.772804
ED 3996 -15.343574
ED 3997 4.167975
ED 3998 9.326701
ED 3999 -6.058365
ED 4000 -6.232036
ED 4001 0.120310
ED 4002 2.495679
ED 4003 -14.768345
ED 4004 -12.728549
ED 4005 0.079043
ED 4006 -3.147909
ED 4007 -0.809699
ED 4008 -3.465844
ED 4009 12.856232
ED 4010 -2.718799
ED 4011 1.442820
ED 4012 11.408579
ED 4013 -0.946221
ED 4014 3.354294
ED 4015 1.399735
ED 4016 -2.691256
ED 4017 -6.350009
ED 4018 -0.260430
ED 4019 6.141150
ED 4020 -1.399421
ED 4021 14.130690
ED 4022 12.697376
ED 4023 3.544133
ED 4024 -2.956109
ED 4025 0.854439
ED 4026 -8.231626
ED 4027 4.759894
ED 4028 -3.199688
ED 4029 4.353844
ED 4030 3.752094
ED 4031 1.655303
ED 4032 -7.580011
ED 4033 5.185833
ED 4034 6.143845
ED 4035 -9.556222
ED 4036 -3.872513
ED 4037 -5.591292
ED 4038 10.927219
ED 4039 1.408252
ED 4040 2.678674
ED 4041 17.758291
ED 4042 13.959662
ED 4043 17.309493
ED 4044 5.651486
ED 4045 -0.482131
ED 4046 -3.564267
ED 4047 7.037165
ED 4048 4.704283
ED 4049 4.555225
ED 4050 -2.760854
ED 4051 2.221519
ED 4052 8.472656
ED 4053 29.034840
ED 4054 24.956795
ED 4055 13.102638
ED 4056 3.371217
ED 4057 -4.650786
ED 4058 0.608144
ED 4059 4.876665
ED 4060 -7.840271
ED 4061 2.961559
ED 4062 3.724239
ED 4063 8.708688
ED 4064 5.233311
ED 4065 -5.428829
ED 4066 -6.723404
ED 4067 -1.093959
ED 4068 -3.891302
ED 4069 0.775231
ED 4070 0.546637
ED 4071 6.905646
ED 4072 5.504923
ED 4073 8.213349
ED 4074 13.486112
ED 4075 14.787977
ED 4076 -1.271143
ED 4077 12.767178
ED 4078 1.647590
ED 4079 15.862804
ED 4080 13.437626
ED 4081 -4.065614
ED 4082 -6.003317
ED 4083 3.869743
ED 4084 7.324952
ED 4085 7.235987
ED 4086 9.011430
ED 4087 -3.087185
ED 4088 1.882728
ED 4089 -3.494003
ED 4090 2.887556
ED 4091 -11.346773
ED 4092 5.352945
ED 4093 -7.551972
ED 4094 9.538193
ED 4095 2.496912
ED 4096 -1.384032
ED 4097 1.783665
ED 4098 3.342344
ED 4099 4.619280
ED 4100 3.573543
ED 4101 8.672176
ED 4102 -4.276768
ED 4103 -18.806278
ED 4104 3.528781
ED 4105 -28.758243
ED 4106 -17.569918
ED 4107 -6.140447
ED 4108 5.391297
ED 4110 -6.533068
ED 4111 -20.157579
ED 4112 -14.974367
ED 4113 -2.426614
ED 4114 2.341038
ED 4115 -6.530022
ED 4116 -2.496814
ED 4117 -0.669622
ED 4118 0.545101
ED 4119 -12.161774
ED 4120 -4.045935
ED 4121 -0.752299
ED 4122 -7.937445
ED 4123 6.876627
ED 4124 10.233128
ED 4125 -8.681735
ED 4126 0.326956
ED 4127 0.833258
ED 4128 0.975662
ED 4129 -18.761930
ED 4130 -6.415382
ED 4131 -3.111014
ED 4132 -4.935484
ED 4133 -20.362250
ED 4134 -18.693568
ED 4135 7.119900
ED 4136 0.745967
ED 4137 -1.744779
ED 4138 -5.778055
ED 4139 -5.972795
ED 4140 -7.241842
ED 4141 -3.575537
ED 4142 16.021268
ED 4143 3.494537
ED 4144 30.301290
ED 4145 2.411041
ED 4146 0.564306
ED 4147 5.339265
ED 4148 -13.021233
ED 4149 2.642052
ED 4150 -5.042232
ED 4151 -11.431909
ED 4152 1.084193
ED 4153 -2.787145
ED 4154 -0.565286
ED 4155 -8.701774
ED 4156 2.787969
ED 4157 2.156760
ED 4158 12.300971
ED 4159 -3.141559
ED 4161 -10.722826
ED 4162 -2.020578
ED 4163 0.155007
ED 4164 11.318906
ED 4165 3.505044
ED 4166 -4.976330
ED 4167 -4.113735
ED 4168 3.217045
ED 4169 4.227207
ED 4170 7.162262
ED 4171 3.014427
ED 4172 3.178083
ED 4173 -5.613976
ED 4174 8.005714
ED 4175 -3.163574
ED 4176 -0.979699
ED 4177 -7.529207
ED 4178 0.279820
ED 4179 -1.545209
ED 4180 14.635634
ED 4181 -7.630887
ED 4182 12.229642
ED 4183 6.097884
ED 4184 8.601555
ED 4185 9.101302
ED 4186 -5.978616
ED 4187 -8.270399
ED 4188 -6.553126
ED 4189 -6.380971
ED 4190 -2.288954
ED 4191 -6.901267
ED 4192 -14.223777
ED 4193 11.016635
ED 4194 1.746316
ED 4195 0.636764
ED 4196 9.250546
ED 4197 13.463987
ED 4198 17.041020
ED 4199 0.925016
ED 4200 -20.913462
ED 4201 -7.248158
ED 4202 20.741988
ED 4203 -4.018368
ED 4204 -2.338172
ED 4205 -10.124382
ED 4206 -0.975882
ED 4207 -2.702106
ED 4208 -12.924964
ED 4209 5.489279
ED 4210 13.464377
ED 4211 15.448516
ED 4212 5.912815
ED 4213 -3.574220
ED 4214 -28.572542
ED 4215 0.668033
ED 4216 27.212928
ED 4217 -8.888845
ED 4218 4.658860
ED 4219 9.950033
ED 4220 6.923238
ED 4221 5.821857
ED 4222 -6.999430
ED 4223 -1.201893
ED 4224 -10.584909
ED 4225 -10.293037
ED 4226 9.155355
ED 4227 -1.884037
ED 4228 7.126302
ED 4229 9.750248
ED 4230 -6.111388
ED 4231 -17.055856
ED 4232 5.954493
ED 4233 -0.000632
ED 4234 7.858620
ED 4235 -12.594008
ED 4236 2.561335
ED 4237 -5.136222
ED 4238 4.534066
ED 4239 -4.790162
ED 4240 8.107040
ED 4241 -12.353972
ED 4243 -2.879429
ED 4244 -0.244019
ED 4250 -4.277722
ED 4251 13.108570
ED 4253 9.336459
ED 4254 -3.603321
ED 4256 4.101764
ED 4257 10.651669
ED 4258 3.484736
ED 4259 2.483634
ED 4260 -8.876098
ED 4261 -5.428303
ED 4262 1.598513
ED 4263 -3.747287
ED 4264 -12.690109
ED 4265 -3.169917
ED 4266 5.140253
ED 4267 7.157639
ED 4268 2.609289
ED 4269 8.381164
ED 4270 -2.780722
ED 4271 3.939792
ED 4272 0.866028
ED 4273 18.574029
ED 4274 -19.086775
ED 4275 -18.020295
ED 4276 4.278285
ED 4277 3.798051
ED 4278 -3.782134
ED 4279 4.870838
ED 4280 -3.321726
ED 4281 -7.971364
ED 4282 5.078030
ED 4283 -3.657628
ED 4284 -2.457473
ED 4285 1.367077
ED 4286 14.041606
ED 4287 -2.127348
ED 4288 6.850653
ED 4289 1.004541
ED 4290 10.387777
ED 4292 -2.509079
ED 4293 15.287417
ED 4294 5.587612
ED 4295 -4.484862
ED 4296 -5.127882
ED 4297 -0.426435
ED 4298 4.425502
ED 4299 -0.245257
ED 4300 -7.601738
ED 4301 7.506575
ED 4302 2.163736
ED 4303 15.165983
ED 4304 -19.806379
ED 4305 4.326720
ED 4306 -0.066641
ED 4307 3.945275
ED 4308 1.867382
ED 4309 15.440500
ED 4310 -12.272729
ED 4311 8.832997
ED 4312 0.135560
ED 4313 -0.549650
ED 4314 -5.185469
ED 4315 -6.928027
ED 4316 -7.705920
ED 4317 10.179465
ED 4318 27.701864
ED 4319 15.298933
ED 4320 7.531062
ED 4321 -10.869637
ED 4322 -6.586332
ED 4323 1.282932
ED 4324 0.304493
ED 4325 4.103886
ED 4326 -1.700810
ED 4327 1.892240
ED 4328 12.458217
ED 4329 7.063470
ED 4330 23.334703
ED 4331 3.689784
ED 4332 -9.828146
ED 4333 -4.579402
ED 4334 4.902520
ED 4335 11.519825
ED 4336 -4.973800
ED 4337 7.654443
ED 4338 20.008834
ED 4339 -6.988258
ED 4340 5.536317
ED 4341 3.526436
ED 4342 -6.861028
ED 4343 -1.579200
ED 4344 7.625633
ED 4345 9.543048
ED 4346 13.706291
ED 4347 -2.750169
ED 4348 7.426762
ED 4349 0.630973
ED 4350 17.957762
ED 4351 -6.810092
ED 4352 3.258121
ED 4353 10.004492
ED 4354 -19.595494
ED 4355 12.845102
ED 4356 7.231260
ED 4357 5.676412
ED 4358 0.186804
ED 4359 13.150738
ED 4360 -11.286375
ED 4361 2.131240
ED 4363 -1.167462
ED 4364 -3.906283
ED 4366 1.961737
ED 4368 -11.016822
ED 4369 1.304242
ED 4370 -9.829331
ED 4371 17.666592
ED 4372 6.568404
ED 4373 5.345350
ED 4374 8.759994
ED 4375 5.627173
ED 4376 -4.158340
ED 4377 -5.702683
ED 4378 -2.841091
ED 4379 6.124985
ED 4380 6.812542
ED 4381 0.902341
ED 4382 -0.773701
ED 4383 -3.803309
ED 4384 3.463727
ED 4385 -9.833919
ED 4386 2.653538
ED 4387 13.821845
ED 4388 -5.035487
ED 4389 7.509533
ED 4390 -11.291925
ED 4391 -4.841484
ED 4392 5.094704
ED 4393 -2.799565
ED 4394 -2.976303
ED 4395 -3.426266
ED 4396 -0.741554
ED 4397 7.649277
ED 4398 1.226927
ED 4399 7.080494
ED 4400 10.395283
ED 4401 5.010225
ED 4402 -1.639912
ED 4403 -4.668036
ED 4404 13.401136
ED 4405 7.240960
ED 4406 1.137480
ED 4407 5.100495
ED 4408 5.793613
ED 4409 -7.021474
ED 4410 -9.157554
ED 4411 -19.560769
ED 4412 10.843044
ED 4413 0.042992
ED 4414 10.494846
ED 4415 12.054111
ED 4416 1.520141
ED 4417 2.931218
ED 4418 1.054790
ED 4419 7.963066
ED 4420 13.221025
ED 4421 10.438834
ED 4422 -18.900875
ED 4423 -13.165042
ED 4424 -8.046669
ED 4425 8.638443
ED 4426 2.454777
ED 4427 -8.251937
ED 4428 9.827973
ED 4429 0.220761
ED 4430 6.282919
ED 4431 -6.207494
ED 4432 9.436105
ED 4433 -0.599802
ED 4434 1.858146
ED 4435 -7.988491
ED 4436 4.707452
ED 4437 -13.329932
ED 4438 -15.211129
ED 4439 1.110473
ED 4440 1.506485
ED 4441 2.050569
ED 4442 10.113380
ED 4443 -4.757412
ED 4444 9.174032
ED 4445 -0.690832
ED 4446 -0.608231
ED 4447 4.217675
ED 4448 6.113695
ED 4449 4.347069
ED 4450 -2.829181
ED 4451 -1.028576
ED 4452 0.635818
ED 4453 -4.335731
ED 4454 -3.058042
ED 4455 -0.831558
ED 4456 -0.418889
ED 4457 1.321247
ED 4458 -7.387792
ED 4459 4.766641
ED 4460 3.611833
ED 4461 15.205513
ED 4462 -12.694498
ED 4463 -12.888998
ED 4464 5.760970
ED 4465 0.657517
ED 4466 3.317348
ED 4467 2.456991
ED 4468 1.475874
ED 4469 -1.116129
ED 4470 1.182430
ED 4471 -10.917659
ED 4472 -3.103334
ED 4473 -4.954720
ED 4474 3.997508
ED 4475 2.710355
ED 4476 6.202068
ED 4477 -5.257593
ED 4478 -9.915551
ED 4479 -17.574765
ED 4480 9.480557
ED 4481 13.123466
ED 4482 2.928416
ED 4483 5.381238
ED 4484 -7.162272
ED 4485 -3.706746
ED 4486 12.940504
ED 4487 -0.235480
ED 4488 6.371191
ED 4489 -7.559642
ED 4490 1.424139
ED 4491 -1.291719
ED 4492 -5.176329
ED 4493 -7.164034
ED 4494 9.652948
ED 4495 -0.755943
ED 4496 -8.860192
ED 4497 5.179466
ED 4498 8.861331
ED 4499 0.077558
ED 4500 -4.307527
ED 4501 -0.744068
ED 4502 0.969478
ED 4503 5.126726
ED 4504 1.292174
ED 4505 15.751660
ED 4508 -18.221039
ED 4509 -9.755926
ED 4512 -17.570874
ED 4513 5.166705
ED 4514 3.627162
ED 4516 -5.651557
ED 4517 6.067711
ED 4518 -2.248644
ED 4519 14.019141
ED 4520 -7.242128
ED 4521 -0.647517
ED 4522 7.230261
ED 4523 -1.039858
ED 4524 3.004530
ED 4525 13.703232
ED 4526 4.041546
ED 4527 1.412194
ED 4528 -0.090146
ED 4529 2.303303
ED 4530 -8.038544
ED 4531 -4.072359
ED 4532 -3.216984
ED 4533 -7.574195
ED 4534 7.826009
ED 4535 10.689607
ED 4536 -13.541356
ED 4537 7.142355
ED 4538 -16.926474
ED 4539 12.706177
ED 4540 -3.381776
ED 4541 -7.428212
ED 4542 2.182197
ED 4543 -6.799294
ED 4544 -3.597324
ED 4545 6.953998
ED 4546 -5.293387
ED 4547 -4.876649
ED 4548 -0.355781
ED 4549 7.298385
ED 4550 4.370113
ED 4551 -1.469094
ED 4552 -3.074002
ED 4553 5.917285
ED 4554 -3.293636
ED 4555 -5.699074
ED 4556 6.623279
ED 4557 6.175931
ED 4558 -1.980756
ED 4559 -9.802765
ED 4560 -10.606765
ED 4561 3.434468
ED 4562 1.349530
ED 4563 -2.572533
ED 4564 1.173350
ED 4565 7.697251
ED 4566 3.599497
ED 4567 5.261151
ED 4568 -6.251480
ED 4569 15.638500
ED 4570 1.855354
ED 4571 -1.754544
ED 4572 5.618301
ED 4573 -16.479331
ED 4574 0.216352
ED 4575 3.060409
ED 4576 4.524116
ED 4577 1.358232
ED 4578 -8.843252
ED 4579 5.057584
ED 4580 -10.537579
ED 4582 2.637458
ED 4583 6.003151
ED 4584 -4.640647
ED 4585 -6.761586
ED 4586 -0.332731
ED 4587 -20.090049
ED 4588 -10.985016
ED 4589 0.300324
ED 4590 16.281181
ED 4591 -1.363701
ED 4592 -9.234298
ED 4593 -4.865874
ED 4594 12.772098
ED 4595 -10.472836
ED 4596 4.089871
ED 4597 -14.720001
ED 4598 3.668124
ED 4599 2.644954
ED 4600 4.688865
ED 4601 -5.784072
ED 4602 0.776991
ED 4603 0.483193
ED 4604 -11.730368
ED 4605 -3.590335
ED 4606 9.456872
ED 4607 0.721290
ED 4608 3.266410
ED 4609 -2.301239
ED 4610 0.569000
ED 4611 0.257168
ED 4612 0.694592
ED 4613 -3.060363
ED 4614 1.471715
ED 4615 -4.313163
ED 4616 -12.095318
ED 4617 -1.196840
ED 4618 11.423942
ED 4619 -13.179414
ED 4620 -14.266228
ED 4621 -0.097978
ED 4622 5.901327
ED 4623 -3.932593
ED 4624 -2.958338
ED 4625 -0.208609
ED 4626 5.987873
ED 4627 0.137911
ED 4628 -1.613545
ED 4629 -4.266795
ED 4630 8.311765
ED 4631 8.862426
ED 4632 -13.846442
ED 4633 -0.275841
ED 4634 6.007264
ED 4635 -8.690293
ED 4636 -11.206280
ED 4637 8.269053
ED 4638 0.044784
ED 4639 -9.387368
ED 4640 10.565895
ED 4641 -3.965255
ED 4642 -9.533701
ED 4643 0.938450
ED 4644 5.917583
ED 4645 -6.177041
ED 4646 -3.690616
ED 4647 5.160713
ED 4648 11.422737
ED 4649 -1.875172
ED 4650 2.387960
ED 4651 0.208615
ED 4652 1.355724
ED 4653 -2.806240
ED 4654 2.894213
ED 4655 8.377942
ED 4656 -2.351667
ED 4657 -2.921258
ED 4658 6.990134
ED 4659 4.067039
ED 4660 10.471565
ED 4661 15.109585
ED 4662 6.281495
ED 4663 7.904095
ED 4664 4.183688
ED 4665 -9.205340
ED 4666 0.560200
ED 4667 -3.301574
ED 4668 0.438754
ED 4669 -2.240391
ED 4670 0.854679
ED 4671 1.097984
ED 4672 -16.149348
ED 4673 2.110930
ED 4674 -1.458829
ED 4675 8.195696
ED 4676 4.847992
ED 4677 3.965006
ED 4678 14.412040
ED 4679 -1.531579
ED 4680 2.894888
ED 4681 10.670131
ED 4682 14.242138
ED 4683 -0.719345
ED 4684 -0.740181
ED 4685 -13.549666
ED 4686 -2.596019
ED 4687 7.541697
ED 4688 -5.014303
ED 4689 1.269207
ED 4690 -1.581532
ED 4691 0.472122
ED 4692 3.672200
ED 4693 -7.507323
ED 4694 -0.706440
ED 4695 14.007013
ED 4696 7.475158
ED 4697 11.807450
ED 4698 10.654371
ED 4699 3.260321
ED 4700 0.442983
ED 4701 -5.015250
ED 4702 6.359460
ED 4703 -3.588068
ED 4704 -0.612743
ED 4705 -4.395241
ED 4706 15.264565
ED 4707 4.108932
ED 4708 -5.570083
ED 4709 -5.742084
ED 4710 5.110642
ED 4711 9.315188
ED 4712 -3.178637
ED 4713 -3.533014
ED 4714 -7.531992
ED 4715 -8.970183
ED 4716 0.491965
ED 4717 -4.969806
ED 4718 12.159230
ED 4719 -7.871454
ED 4720 1.483469
ED 4721 -2.307202
ED 4722 -1.694100
ED 4723 -3.369562
ED 4724 1.076893
ED 4725 -4.459240
ED 4726 5.768344
ED 4727 -2.986389
ED 4728 19.931190
ED 4729 -10.958274
ED 4730 -3.781482
ED 4731 -2.505811
ED 4732 -4.094831
ED 4733 -2.139909
ED 4734 3.267449
ED 4735 10.710746
ED 4736 16.115678
ED 4737 -1.079190
ED 4738 -13.028800
ED 4739 -0.019215
ED 4740 5.769681
ED 4741 0.757455
ED 4742 5.882392
ED 4743 4.431202
ED 4744 4.649302
ED 4745 0.455271
ED 4746 -8.048594
ED 4747 15.594847
ED 4748 23.399583
ED 4749 4.930537
ED 4750 4.363037
ED 4751 6.255856
ED 4752 3.912627
ED 4753 -4.071852
ED 4754 -2.458718
ED 4755 9.535654
ED 4756 -6.202563
ED 4757 -2.157624
ED 4758 -5.720304
ED 4759 -5.087469
ED 4760 16.174890
ED 4761 10.564426
ED 4762 -3.785221
ED 4763 -5.480325
ED 4764 -5.967016
ED 4765 -3.583063
ED 4766 4.534612
ED 4767 -5.236329
ED 4768 24.481623
ED 4769 -7.259894
ED 4770 -9.029937
ED 4771 -7.889425
ED 4772 -9.726257
ED 4773 9.711848
ED 4774 -5.666868
ED 4775 -3.755970
ED 4776 -12.647373
ED 4777 -6.300274
ED 4778 -1.604327
ED 4779 -4.085205
ED 4780 -1.018428
ED 4781 4.208593
ED 4782 -6.466327
ED 4783 19.512896
ED 4784 10.251021
ED 4785 3.701876
ED 4786 -5.764984
ED 4787 -1.130669
ED 4788 -0.171163
ED 4789 -8.834445
ED 4790 5.081853
ED 4791 0.343383
ED 4792 9.446960
ED 4793 16.838070
ED 4794 -2.424285
ED 4795 8.600068
ED 4796 -5.538133
ED 4797 9.107812
ED 4798 2.245854
ED 4799 -5.246636
ED 4800 0.255099
ED 4801 1.553139
ED 4802 -3.773976
ED 4803 7.973943
ED 4804 11.182667
ED 4805 20.606576
ED 4806 5.081572
ED 4807 5.711557
ED 4808 -0.478260
ED 4809 0.694699
ED 4810 9.737001
ED 4811 -0.411622
ED 4812 5.093508
ED 4813 -14.265666
ED 4814 1.610488
ED 4815 9.489757
ED 4816 -7.935826
ED 4817 -9.063958
ED 4818 -4.431304
ED 4819 -7.071142
ED 4820 -26.611864
ED 4821 -9.581059
ED 4822 9.826579
ED 4823 17.896897
ED 4824 1.812767
ED 4825 -0.140494
ED 4826 -10.795269
ED 4827 -3.597069
ED 4828 13.312166
ED 4829 -1.246279
ED 4830 3.717820
ED 4831 -4.039001
ED 4832 5.902638
ED 4833 -7.165325
ED 4834 -8.181145
ED 4835 -7.320996
ED 4836 -13.597203
ED 4837 0.528362
ED 4838 10.398063
ED 4839 -11.141314
ED 4840 12.293055
ED 4841 -5.892482
ED 4842 18.767522
ED 4843 15.797156
ED 4844 -2.775333
ED 4845 -0.690731
ED 4846 3.119306
ED 4847 3.742225
ED 4848 -13.318379
ED 4849 -3.279811
ED 4850 -3.554569
ED 4851 4.925891
ED 4852 7.573105
ED 4853 -5.109324
ED 4854 -3.119148
ED 4855 16.386821
ED 4856 -3.510262
ED 4857 2.160074
ED 4858 -15.264761
ED 4862 2.872014
ED 4863 -3.476624
ED 4864 8.743048
ED 4865 6.801125
ED 4866 8.131597
ED 4867 -8.678611
ED 4868 -1.613314
ED 4869 -6.796896
ED 4870 -2.787815
ED 4871 3.817248
ED 4872 -2.474619
ED 4873 11.505531
ED 4874 -7.718239
ED 4875 -0.156725
ED 4876 -15.104556
ED 4877 8.000029
ED 4878 -5.156395
ED 4879 -23.968535
ED 4880 3.715514
ED 4881 -1.539793
ED 4882 9.044910
ED 4883 -2.186002
ED 4885 0.546886
ED 4886 -6.237586
ED 4887 2.562813
ED 4888 12.396057
ED 4889 2.114028
ED 4890 41.476695
ED 4891 3.442689
ED 4892 7.191715
ED 4893 -1.228397
ED 4894 -1.227463
ED 4895 -5.790899
ED 4896 6.402266
ED 4897 2.196779
ED 4898 -4.359558
ED 4899 -0.771144
ED 4900 -6.415083
ED 4901 8.775680
ED 4902 -2.411778
ED 4903 -8.851693
ED 4904 -2.423948
ED 4905 8.623941
ED 4906 4.210180
ED 4907 -11.277869
ED 4908 3.926084
ED 4909 6.841157
ED 4910 7.537351
ED 4911 6.535086
ED 4912 -1.038920
ED 4913 -1.570645
ED 4914 9.495961
ED 4915 -11.742868
ED 4916 -7.863957
ED 4917 1.149378
ED 4918 -5.940713
ED 4919 -10.028412
ED 4920 -0.617168
ED 4921 -5.313726
ED 4922 -1.319423
ED 4923 -3.247625
ED 4924 14.282845
ED 4925 -2.440153
ED 4926 0.523805
ED 4927 -2.174107
ED 4928 -0.603783
ED 4929 -1.816212
ED 4930 2.203878
ED 4931 -3.879898
ED 4932 3.563077
ED 4933 -13.926974
ED 4934 -5.045584
ED 4935 5.777078
ED 4936 3.402782
ED 4937 6.025891
ED 4938 2.414498
ED 4939 -0.115524
ED 4940 -10.274009
ED 4941 0.956794
ED 4942 0.340925
ED 4943 12.402405
ED 4944 2.460216
ED 4945 3.853513
ED 4946 -0.763107
ED 4947 3.831355
ED 4948 -8.651314
ED 4949 -7.968269
ED 4950 -8.234205
ED 4951 -7.550804
ED 4952 10.473921
ED 4953 2.714414
ED 4954 15.441805
ED 4955 -4.307428
ED 4956 17.310402
ED 4957 7.214358
ED 4958 3.398544
ED 4959 -2.811516
ED 4960 -5.803698
ED 4961 -3.948425
ED 4962 7.264461
ED 4963 0.470693
ED 4964 -3.696815
ED 4965 -5.861013
ED 4966 -2.361271
ED 4967 -5.260182
ED 4968 6.696202
ED 4969 8.385807
ED 4970 4.169175
