ED ID NormlizedTimeoffset
ED 851 -0.295428
ED 852 -0.613055
ED 853 -0.929635
ED 854 1.945457
ED 855 2.081063
ED 856 -1.315834
ED 857 -0.014129
ED 858 -1.728082
ED 859 1.293231
ED 860 0.363345
ED 861 -0.708553
ED 862 1.546980
ED 863 1.335555
ED 864 0.695486
ED 865 1.661960
ED 866 0.514184
ED 867 1.073555
ED 868 -1.058153
ED 869 0.635357
ED 870 1.330327
ED 871 0.713053
ED 872 -0.302969
ED 873 1.338830
ED 874 1.764659
ED 875 -1.784337
ED 876 0.058674
ED 877 -0.570051
ED 878 -1.006532
ED 879 -1.267309
ED 880 1.168741
ED 881 -1.752182
ED 882 1.028846
ED 883 -0.902106
ED 884 -0.732766
ED 885 0.228071
ED 886 0.551529
ED 887 3.042401
ED 888 1.077645
ED 889 2.412989
ED 890 1.394442
ED 891 0.805335
ED 892 -0.501833
ED 893 3.159964
ED 894 2.403638
ED 895 2.095474
ED 896 0.983717
ED 897 2.788008
ED 898 0.708783
ED 899 1.586219
ED 900 1.127275
ED 901 -1.200486
ED 902 2.094600
ED 903 2.558991
ED 904 1.174691
ED 905 0.555138
ED 906 1.595232
ED 907 1.923932
ED 908 0.727802
ED 909 2.215224
ED 910 0.950314
ED 911 -0.381087
ED 912 0.773036
ED 913 1.802384
ED 914 -0.219843
ED 915 0.644616
ED 916 -1.642035
ED 917 0.356514
ED 918 2.404215
ED 919 -1.297941
ED 920 1.326704
ED 921 1.225422
ED 922 4.166687
ED 923 2.803059
ED 924 3.524630
ED 925 1.867825
ED 926 2.003160
ED 927 1.664305
ED 928 3.084431
ED 929 2.782884
ED 930 2.935716
ED 931 -1.360464
ED 932 0.768547
ED 933 3.170136
ED 934 0.809194
ED 935 0.133141
ED 936 2.744539
ED 937 1.999264
ED 938 1.807091
ED 939 -1.892325
ED 940 -0.904018
ED 941 1.746473
ED 942 3.043533
ED 943 0.814986
ED 944 0.882346
ED 945 2.261045
ED 946 2.316054
ED 947 3.129923
ED 948 2.948419
ED 949 1.785832
ED 950 1.928404
ED 951 0.716869
ED 952 1.858128
ED 953 1.984556
ED 954 -0.502031
ED 955 -1.693260
ED 956 1.195379
ED 957 1.466230
ED 958 1.006107
ED 959 0.702830
ED 960 -0.176906
ED 961 -0.952560
ED 962 0.200554
ED 963 0.662306
ED 964 1.545105
ED 965 -0.760696
ED 966 1.736993
ED 967 1.442197
ED 968 1.930614
ED 969 0.368938
ED 970 1.388803
ED 971 1.636743
ED 972 0.724563
ED 973 -0.163350
ED 974 0.013361
ED 975 -0.699023
ED 976 2.269907
ED 977 1.710997
ED 978 1.208893
ED 979 0.737165
ED 980 2.314780
ED 981 1.702065
ED 982 2.877626
ED 983 2.089399
ED 984 2.357310
ED 985 1.765722
ED 986 -0.277644
ED 987 1.943318
ED 988 1.039018
ED 989 1.111974
ED 990 -0.514224
ED 991 2.315405
ED 992 1.282609
ED 993 2.770664
ED 994 1.386540
ED 995 -1.191681
ED 996 2.332410
ED 997 0.801322
ED 998 -0.298873
ED 999 -3.181530
ED 1000 1.465951
ED 1001 1.685880
ED 1002 1.613159
ED 1003 0.454136
ED 1004 1.336338
ED 1005 2.289319
ED 1006 1.548503
ED 1007 -0.760154
ED 1008 0.812603
ED 1009 1.819973
ED 1010 1.078996
ED 1011 -1.272671
ED 1012 1.123233
ED 1013 1.915063
ED 1014 0.883632
ED 1015 -1.502317
ED 1016 0.867028
ED 1017 1.607265
ED 1018 2.966619
ED 1019 0.916540
ED 1020 0.402066
ED 1021 2.112830
ED 1023 2.054723
ED 1024 1.417541
ED 1025 1.824374
ED 1026 -0.902906
ED 1027 -2.025574
ED 1028 1.914995
ED 1029 0.341544
ED 1030 1.542442
ED 1031 1.181117
ED 1032 -0.011112
ED 1033 1.238386
ED 1034 3.181115
ED 1035 1.776814
ED 1036 -0.838783
ED 1037 -0.817529
ED 1038 1.564626
ED 1039 -1.438095
ED 1040 1.863438
ED 1041 1.181194
ED 1042 2.285038
ED 1043 -0.190163
ED 1044 0.543769
ED 1045 1.839617
ED 1046 1.902665
ED 1047 1.980238
ED 1048 2.550914
ED 1049 0.094810
ED 1050 -0.360431
ED 1051 1.854686
ED 1052 1.206028
ED 1053 0.572734
ED 1054 1.434830
ED 1055 2.555643
ED 1056 -0.401785
ED 1057 0.179302
ED 1058 0.934647
ED 1059 -1.888696
ED 1060 1.190243
ED 1061 0.996672
ED 1062 0.860090
ED 1063 -0.698361
ED 1064 0.564857
ED 1065 0.330105
ED 1066 1.476441
ED 1067 0.855105
ED 1068 1.093833
ED 1069 -0.860780
ED 1070 2.977346
ED 1071 1.467605
ED 1072 2.792964
ED 1073 2.306603
ED 1074 0.139996
ED 1075 3.113538
ED 1076 1.342465
ED 1077 2.704981
ED 1078 2.558930
ED 1079 1.167788
ED 1080 1.273541
ED 1081 3.725367
ED 1082 0.695871
ED 1083 2.975803
ED 1084 3.663758
ED 1085 0.907305
ED 1086 1.951902
ED 1087 2.879287
ED 1088 1.960513
ED 1089 5.001441
ED 1090 1.134676
ED 1091 2.145669
ED 1092 0.759411
ED 1093 -2.708000
ED 1094 2.306546
ED 1095 2.212356
ED 1096 1.050009
ED 1097 0.041140
ED 1098 -0.105070
ED 1099 2.950135
ED 1100 -0.105055
ED 1101 -1.133925
ED 1102 -0.892079
ED 1103 0.190277
ED 1104 0.369165
ED 1105 -0.215914
ED 1106 1.776505
ED 1107 -0.542438
ED 1108 3.350134
ED 1109 -0.637247
ED 1110 2.119392
ED 1111 2.500645
ED 1112 -0.836443
ED 1113 0.344846
ED 1114 -0.836272
ED 1115 -0.616430
ED 1116 0.854667
ED 1117 1.481022
ED 1118 -0.841602
ED 1119 2.064951
ED 1120 0.591950
ED 1121 1.583699
ED 1122 -0.706206
ED 1123 -1.347684
ED 1124 1.223226
ED 1125 1.598946
ED 1126 -2.241166
ED 1127 0.168903
ED 1128 -1.680607
ED 1129 -1.672457
ED 1130 2.991913
ED 1131 1.066441
ED 1132 -3.412569
ED 1133 -0.553975
ED 1134 3.108984
ED 1135 -0.791857
ED 1136 1.022598
ED 1137 0.725694
ED 1138 2.799837
ED 1139 1.518659
ED 1140 -0.147518
ED 1141 0.200843
ED 1142 -0.768860
ED 1143 2.545125
ED 1144 1.985078
ED 1145 1.658631
ED 1146 3.211687
ED 1147 2.606261
ED 1148 2.196970
ED 1149 1.833117
ED 1150 2.402467
ED 1151 1.127979
ED 1152 -0.609776
ED 1153 -0.213483
ED 1154 -0.106137
ED 1155 -1.713567
ED 1156 -0.960989
ED 1157 0.750653
